SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-15-2023,Single Family Residential,45 Caribou Ave,Ottawa,ON,K2S 1M7,851391,3,2.0,Stittsville,,6451,1996,,,,Sold,,,https://www.redfin.com/on/ottawa/45-Caribou-Ave-K2S-1M7/home/148959526,OREB,1330384,Y,Y,45.2577915,-75.9099569
PAST SALE,February-15-2023,Condo/Co-op,190 Guelph Pvt #303,Ottawa,ON,K2T 0J7,505000,2,2.0,Richardson Ridge,,,2014,,,473,Sold,,,https://www.redfin.com/on/ottawa/190-Guelph-Pvt-K2T-0J7/unit-303/home/149180087,OREB,1328745,Y,Y,45.3141676,-75.9375543
PAST SALE,July-16-2023,Single Family Residential,159 Hemlo Cres,Kanata,ON,K2T 1E4,1130000,4,2.5,Heritage Hills,,5855,1997,,,,Sold,,,https://www.redfin.com/on/ottawa/159-Hemlo-Cres-K2T-1E4/home/149252152,OREB,1350577,Y,Y,45.3115202,-75.9222243
PAST SALE,April-1-2023,Single Family Residential,149 Walden Dr,Ottawa,ON,K2K 2K8,898000,4,4.5,Kanata Lakes,,4676,1992,,,,Sold,,,https://www.redfin.com/on/ottawa/149-Walden-Dr-K2K-2K8/home/150322375,OREB,1335067,Y,Y,45.328862,-75.9199326
PAST SALE,March-26-2023,Single Family Residential,102 Boundstone Way,Ottawa,ON,K2T 0M9,758000,3,3.5,Kanata Lakes/richardson Ridge,,2031,2016,,,,Sold,,,https://www.redfin.com/on/ottawa/102-Boundstone-Way-K2T-0E2/home/149227103,OREB,1334242,Y,Y,45.3177585,-75.9409757
PAST SALE,February-17-2023,Single Family Residential,503 Warmstone Dr,Ottawa,ON,K2S 2J8,745000,4,2.5,Poole Creek Village,,2341,2018,,,,Sold,,,https://www.redfin.com/on/ottawa/503-Warmstone-Dr-K2S-2J8/home/148932308,OREB,1329428,Y,Y,45.2826006,-75.9195543
PAST SALE,March-9-2023,Single Family Residential,232 Tempest Dr,Stittsville,ON,K2S 0K5,725500,3,2.5,Fairwinds,,2666,2008,,,,Sold,,,https://www.redfin.com/on/ottawa/232-Tempest-Dr-K2S-1B9/home/148850060,OREB,1331526,Y,Y,45.2845283,-75.9197323
PAST SALE,January-7-2023,Condo/Co-op,40 Alison Korn Pvt,Ottawa,ON,K2H 8M6,395000,3,1.5,Bells Corners,,,1974,,,515,Sold,,,https://www.redfin.com/on/ottawa/40-Alison-Korn-Pvt-K2H-8M6/home/151059540,OREB,1324758,Y,Y,45.3220175,-75.8272703
PAST SALE,August-24-2023,Single Family Residential,48 Partridge Dr,Kanata,ON,K2M 2P5,786100,2,3.0,Pine Hill,,5217,1995,,,21,Sold,,,https://www.redfin.com/on/ottawa/48-Partridge-Dr-K2M-2P6/home/151281764,OREB,1356944,Y,Y,45.291454,-75.8465214
PAST SALE,March-13-2023,Single Family Residential,313 Brettonwood Ridge,Ottawa,ON,K2T 0H8,1171100,4,3.5,Kanata Lakes,,4564,2013,,,,Sold,,,https://www.redfin.com/on/ottawa/313-Brettonwood-Ridge-K2T-0H8/home/149274820,OREB,1331926,Y,Y,45.3030872,-75.9343957
PAST SALE,February-24-2023,Single Family Residential,606 Foxlight Cir,Kanata,ON,K2R 1G9,523000,2,1.5,Monaghan,,1235,2015,,,,Sold,,,https://www.redfin.com/on/ottawa/606-Foxlight-Cir-K2M-0L9/home/151379470,OREB,1329297,Y,Y,45.279148,-75.8377227
PAST SALE,May-6-2023,Single Family Residential,165 Lloydalex Cres,Ottawa,ON,K0A 1L0,649900,3,2.5,Stittsville,,17250,1974,,,,Sold,,,https://www.redfin.com/on/ottawa/165-Lloydalex-Cres-K0A-1L0/home/149399576,OREB,1338926,Y,Y,45.27569,-75.9487458
PAST SALE,May-6-2023,Single Family Residential,17 Binscarth Cres,Ottawa,ON,K2L 1R9,430000,3,2.0,Glencairn,,3490,1974,,,,Sold,,,https://www.redfin.com/on/ottawa/17-Binscarth-Cres-K2L-1R9/home/149833619,OREB,1340182,Y,Y,45.2898681,-75.8813739
PAST SALE,July-11-2023,Single Family Residential,762 Summergaze St,Ottawa,ON,K2M 2T6,602000,3,2.5,Emerald Meadows/trailwest,,1744,2016,,,,Sold,,,https://www.redfin.com/on/ottawa/762-Summergaze-St-K2M-2T6/home/151377678,OREB,1349771,Y,Y,45.2780579,-75.8375096
PAST SALE,June-17-2023,Single Family Residential,98 Morton Dr,Kanata,ON,K2L 1X3,510000,3,1.5,Glencairn,,3498,1976,,,,Sold,,,https://www.redfin.com/on/ottawa/98-Morton-Dr-K2L-1X3/home/149905087,OREB,1346516,Y,Y,45.2869967,-75.8858344
PAST SALE,December-15-2022,Single Family Residential,287 Losino Cres,Kanata,ON,K2V 0E4,605000,3,2.5,Blackstone,,2096,2015,,,,Sold,,,https://www.redfin.com/on/ottawa/287-Losino-Cres-K2S-1B6/home/150120405,OREB,1324276,Y,Y,45.279237,-75.8832089
PAST SALE,March-23-2023,Single Family Residential,27 Terrace Dr,Ottawa,ON,K2H 9N3,885000,4,2.5,Westcliffe Estates,,5007,1991,,,,Sold,,,https://www.redfin.com/on/ottawa/27-Terrace-Dr-K2H-9N3/home/150908867,OREB,1333214,Y,Y,45.316252,-75.8432648
PAST SALE,June-6-2023,Single Family Residential,26A Witherspoon Cres,Ottawa,ON,K2K 3L6,1600000,4,5.5,Kanata Lakes,,3999,2021,,,,Sold,,,https://www.redfin.com/on/ottawa/26-Witherspoon-Cres-K2K-3L6/home/174060913,OREB,1344928,Y,Y,45.3256967,-75.9216456
PAST SALE,May-2-2023,Single Family Residential,131 Tandalee Cres,Kanata,ON,K2M 0A1,633000,3,2.5,Bridlewood,,2811,2007,,,,Sold,,,https://www.redfin.com/on/ottawa/131-Tandalee-Cres-K2M-0A1/home/151308076,OREB,1335418,Y,Y,45.2824687,-75.8468474
PAST SALE,July-25-2023,Single Family Residential,1459 Carronbridge Cir,Ottawa,ON,K2M 0G6,617900,3,2.5,Emerald Meadows/trailwest,,2413,2012,,,,Sold,,,https://www.redfin.com/on/ottawa/1459-Carronbridge-Cir-K2M-2V8/home/151107307,OREB,1351250,Y,Y,45.2797968,-75.8647465
PAST SALE,June-22-2023,Single Family Residential,2 Hepburn Crt,Ottawa,ON,K2L 3Z5,575100,3,2.5,Katimavik,,2684,1988,,,,Sold,,,https://www.redfin.com/on/ottawa/2-Hepburn-Crt-K2L-3Z5/home/149759064,OREB,1347056,Y,Y,45.3071746,-75.9030159
PAST SALE,July-26-2023,Single Family Residential,845 Sendero Way,Ottawa,ON,K2S 2W9,895000,4,2.5,Edenwylde,,3337,2023,,,,Sold,,,https://www.redfin.com/on/ottawa/845-Sendero-Way-Unknown/home/185682885,OREB,1351742,Y,Y,45.2515665,-75.8994028
PAST SALE,April-4-2023,Single Family Residential,16 Kyle Ave,Stittsville,ON,K2S 1G8,1249900,4,3.5,Crossing Bridge,,7978,1998,,,,Sold,,,https://www.redfin.com/on/ottawa/16-Kyle-Ave-K2S-1G8/home/149009447,OREB,1334709,Y,Y,45.2661457,-75.9372539
PAST SALE,March-31-2023,Single Family Residential,17 Sulky Way,Kanata,ON,K2M 1G7,742500,3,1.5,Bridlewood,,5000,1983,,,,Sold,,,https://www.redfin.com/on/ottawa/17-Sulky-Way-K2M-1G7/home/151318807,OREB,1332442,Y,Y,45.2837016,-75.8604764
PAST SALE,July-28-2023,Single Family Residential,173 Saddlesmith Cir,Ottawa,ON,K2M 2Y7,645000,3,3.5,Emerald Meadows,,,2005,,,,Sold,,,https://www.redfin.com/on/ottawa/173-Saddlesmith-Cir-K2M-2Y7/home/151144605,OREB,1351609,Y,Y,45.2808513,-75.8486825
PAST SALE,April-22-2023,Single Family Residential,107 Oakburn Rd,Ottawa,ON,K2L 1E5,696300,3,2.0,Glen Cairn,,6873,1969,,,,Sold,,,https://www.redfin.com/on/ottawa/107-Oakburn-Rd-K2L-1E5/home/149795182,OREB,1337898,Y,Y,45.2968573,-75.8820057
PAST SALE,December-9-2022,Single Family Residential,1128 Northgraves Cres,Ottawa,ON,K2M 0C8,797000,3,2.5,Trailwest,,2738,2011,,,,Sold,,,https://www.redfin.com/on/ottawa/1128-Northgraves-Cres-K2M-0C8/home/151354464,OREB,1323262,Y,Y,45.2802831,-75.8716636
PAST SALE,February-23-2023,Single Family Residential,6 Pinery Crt,Kanata,ON,K2M 1X8,731000,3,2.5,Bridlewood,,3297,1988,,,,Sold,,,https://www.redfin.com/on/ottawa/6-Pinery-Crt-K2M-1X8/home/151185610,OREB,1329662,Y,Y,45.2971129,-75.8622714
PAST SALE,May-3-2023,Single Family Residential,62 Gray Cres,Kanata,ON,K2K 3L2,620000,3,2.5,Village Green,,2412,2002,,,,Sold,,,https://www.redfin.com/on/ottawa/62-Gray-Cres-K2K-3L2/home/150244323,OREB,1339052,Y,Y,45.317202,-75.8948423
PAST SALE,August-9-2023,Single Family Residential,35 Belton Ave,Ottawa,ON,K2S 1G7,1190000,5,3.5,Crossing Bridge Estates,,6674,1991,,,,Sold,,,https://www.redfin.com/on/ottawa/35-Belton-Ave-K2S-1G7/home/148783355,OREB,1352776,Y,Y,45.2635837,-75.9332611
PAST SALE,April-27-2023,Single Family Residential,804 Tabaret St,Ottawa,ON,K2M 0E3,540100,2,1.5,Kanata,1547,2033,2011,,349,,Sold,,,https://www.redfin.com/on/ottawa/804-Tabaret-St-K2M-0E3/home/151356289,OREB,1338825,Y,Y,45.2770498,-75.8681597
PAST SALE,November-25-2022,Single Family Residential,17 Bishops Mills Way,Kanata,ON,K2K 3B9,750000,3,2.5,Village Green,,3537,2001,,,,Sold,,,https://www.redfin.com/on/ottawa/17-Bishops-Mills-Way-K2K-3B9/home/150352583,OREB,1322674,Y,Y,45.3196607,-75.892325
PAST SALE,July-16-2023,Single Family Residential,35 Cinnabar Way,Ottawa,ON,K2S 1Y6,995000,4,2.5,Stittsville,,12126,2000,,,,Sold,,,https://www.redfin.com/on/ottawa/35-Cinnabar-Way-K2S-1Y6/home/148876559,OREB,1350725,Y,Y,45.2731382,-75.9039348
PAST SALE,April-15-2023,Single Family Residential,51 Windeyer Cres,Ottawa,ON,K2K 2P7,820000,3,3.5,Kanata Lakes,,2681,1991,,,,Sold,,,https://www.redfin.com/on/ottawa/51-Windeyer-Cres-K2K-2P7/home/150226086,OREB,1335565,Y,Y,45.3175757,-75.9138384
PAST SALE,August-25-2023,Single Family Residential,15 Balding Cres,Ottawa,ON,K2K 2L4,1210000,4,4.5,Kanata Lakes,,6381,1988,,,,Sold,,,https://www.redfin.com/on/ottawa/15-Balding-Cres-K2K-2L4/home/150306404,OREB,1355538,Y,Y,45.3182159,-75.9058161
PAST SALE,August-12-2023,Single Family Residential,47 Goldora Pvt,Ottawa,ON,K2T 1K7,880000,2,2.5,Tweedsmuir On The Park,,3484,2001,,,260,Sold,,,https://www.redfin.com/on/ottawa/47-Goldora-Pvt-K2T-1K7/home/149206275,OREB,1348280,Y,Y,45.3131976,-75.924897
PAST SALE,May-20-2023,Single Family Residential,2 Huntings End Ave,Kanata,ON,K2M 1L5,820000,4,3.5,Bridlewood,,6387,1986,,,,Sold,,,https://www.redfin.com/on/ottawa/2-Huntings-End-Ave-K2M-1L5/home/151195922,OREB,1342749,Y,Y,45.2911919,-75.8663173
PAST SALE,May-11-2023,Single Family Residential,78 Stonemeadow Dr,Kanata,ON,K2M 2M3,750619,4,2.5,Bridlewood,,4530,1994,,,,Sold,,,https://www.redfin.com/on/ottawa/78-Stonemeadow-Dr-K2M-2M3/home/151301884,OREB,1340746,Y,Y,45.2883828,-75.8440064
PAST SALE,October-16-2023,Single Family Residential,159 Boulonnais Grove,Stittsville,ON,K2S 0T7,999000,4,2.5,Blackstone,,4133,2023,,,,Sold,,,https://www.redfin.com/on/ottawa/159-Boulonnais-Grove-K2S-0T7/home/168851739,OREB,1361437,Y,Y,45.2749078,-75.8770349
PAST SALE,March-28-2023,Condo/Co-op,338 Stowe Crt,Ottawa,ON,K2K 1Z6,370000,3,1.5,Beaverbrook,,,1976,,,510,Sold,,,https://www.redfin.com/on/ottawa/338-Stowe-Crt-K2K-1Z6/home/150396468,OREB,1333599,Y,Y,45.3240112,-75.8911738
PAST SALE,February-24-2023,Condo/Co-op,44 Forester Cres Unit D,Ottawa,ON,K2H 8Y4,285000,3,2.5,Westcliffe Estates,,,1978,,,382,Sold,,,https://www.redfin.com/on/ottawa/44-Forester-Cres-K2H-8X9/unit-D/home/184460642,OREB,1330658,Y,Y,45.3125208,-75.8314746
PAST SALE,June-29-2023,Condo/Co-op,6 Almond Lane,Ottawa,ON,K2L 3T2,471500,3,2.5,Katimavik,,,1986,,,440,Sold,,,https://www.redfin.com/on/ottawa/6-Almond-Lane-K2L-3P9/home/149736824,OREB,1346301,Y,Y,45.304043,-75.8867017
PAST SALE,July-28-2023,Single Family Residential,271 Meadowbreeze Dr,Ottawa,ON,K2M 3A6,605000,3,2.5,Emerald Meadows / Trailwest,,3174,2004,,,,Sold,,,https://www.redfin.com/on/ottawa/271-Meadowbreeze-Dr-K2M-3A6/home/151188028,OREB,1352364,Y,Y,45.2743689,-75.8477724
PAST SALE,November-25-2022,Condo/Co-op,4 Clarkson Cres,Ottawa,ON,K2L 3E2,445500,3,2.0,Katimavik,,,1984,,,360,Sold,,,https://www.redfin.com/on/ottawa/4-Clarkson-Cres-K2L-3E4/home/149939065,OREB,1322096,Y,Y,45.3049667,-75.8791992
PAST SALE,May-17-2023,Condo/Co-op,160 Guelph Pvt #204,Ottawa,ON,K2T 0J4,545000,2,2.0,Kanata Lakes,,,2013,,,652,Sold,,,https://www.redfin.com/on/ottawa/160-Guelph-Pvt-K2T-0J4/unit-204/home/149256838,OREB,1341625,Y,Y,45.3138657,-75.9364346
PAST SALE,April-22-2023,Single Family Residential,513 Pepperville Cres,Ottawa,ON,K2M 0E5,658000,3,3.0,Emerald Meadows,,2621,2010,,,,Sold,,,https://www.redfin.com/on/ottawa/513-Pepperville-Cres-K2M-0E5/home/151368640,OREB,1337676,Y,Y,45.2780269,-75.8688438
PAST SALE,June-21-2023,Single Family Residential,554 Arosa Way,Kanata,ON,K2V 0R8,645000,3,2.5,Blackstone South,,2250,2021,,,,Sold,,,https://www.redfin.com/on/ottawa/554-Arosa-Wy-K2S-1B6/home/171482242,OREB,1346712,Y,Y,45.2715507,-75.8767505
PAST SALE,June-3-2023,Single Family Residential,79 Chickasaw Cres,Kanata,ON,K2M 1M9,930000,4,3.5,Bridlewood,,4843,1987,,,,Sold,,,https://www.redfin.com/on/ottawa/79-Chickasaw-Cres-K2M-1M9/home/151186882,OREB,1337891,Y,Y,45.2958868,-75.8703551
PAST SALE,May-10-2023,Single Family Residential,53 Waterthrush Cres,Ottawa,ON,K2M 2T8,949900,2,3.0,Pine Hill,,5404,2000,,,25,Sold,,,https://www.redfin.com/on/ottawa/53-Waterthrush-Cres-K2M-2T8/home/151304379,OREB,1340470,Y,Y,45.2933142,-75.8532525
PAST SALE,October-27-2023,Single Family Residential,58 Friendly Cres,Ottawa,ON,K2S 2B6,922000,4,2.5,Stittsville,,4938,2006,,,,Sold,,,https://www.redfin.com/on/ottawa/58-Friendly-Cres-K2S-2B6/home/148795767,OREB,1365972,Y,Y,45.2499473,-75.9001544
PAST SALE,August-2-2023,Single Family Residential,17 Norgold Cres,Ottawa,ON,K2T 1J1,930000,4,2.5,Kanata Lakes,,5390,2002,,,,Sold,,,https://www.redfin.com/on/ottawa/17-Norgold-Cres-K2T-1J1/home/149203500,OREB,1350205,Y,Y,45.3159492,-75.9259412
PAST SALE,June-16-2023,Single Family Residential,8 Zokol Cres,Ottawa,ON,K2K 2K5,918888,3,2.0,Kanata Lakes,,6253,1988,,,,Sold,,,https://www.redfin.com/on/ottawa/8-Zokol-Cres-K2K-2K5/home/150233620,OREB,1340475,Y,Y,45.3273393,-75.9144883
PAST SALE,May-9-2023,Single Family Residential,51 Robarts Cres,Ottawa,ON,K2L 3Z3,590000,3,2.5,Katimavik,,2256,1988,,,,Sold,,,https://www.redfin.com/on/ottawa/51-Robarts-Cres-K2L-3Z4/home/149796783,OREB,1339455,Y,Y,45.3062124,-75.9037873
PAST SALE,April-28-2023,Single Family Residential,69 Natare Pl,Ottawa,ON,K2T 0P3,661000,3,2.5,Kanata Lakes,,1869,2021,,,,Sold,,,https://www.redfin.com/on/ottawa/69-Natare-Pl-K2T-0P3/home/175102296,OREB,1337686,Y,Y,45.30505,-75.93193
PAST SALE,May-10-2023,Single Family Residential,62 Shearer Cres,Ottawa,ON,K2L 3N2,556000,3,2.0,Katimavik,,3685,1985,,,,Sold,,,https://www.redfin.com/on/ottawa/62-Shearer-Cres-K2L-3N2/home/149833031,OREB,1340764,Y,Y,45.3060299,-75.8906667
PAST SALE,April-25-2023,Single Family Residential,17 Nighthawk Cres,Ottawa,ON,K2M 2X7,672000,2,2.0,Pine Meadows,,4644,2003,,,25,Sold,,,https://www.redfin.com/on/ottawa/17-Nighthawk-Cres-K2M-2X7/home/151154184,OREB,1336485,Y,Y,45.2941502,-75.8486079
PAST SALE,April-21-2023,Single Family Residential,255 Gershwin Pvt,Ottawa,ON,K2H 1G5,499900,2,1.5,Manhattan Square,,1205,2004,,,54,Sold,,,https://www.redfin.com/on/ottawa/255-Gershwin-Pvt-K2H-1G6/home/150944424,OREB,1337094,Y,Y,45.3152581,-75.8303272
PAST SALE,June-22-2023,Single Family Residential,143 Overberg Way,Ottawa,ON,K2S 0V8,650000,3,2.5,Bridlewood Trails,,1904,2019,,,,Sold,,,https://www.redfin.com/on/ottawa/143-Overberg-Way-K2S-0V8/home/148761235,OREB,1344604,Y,Y,45.2737534,-75.8661528
PAST SALE,May-18-2023,Single Family Residential,741 Campolina Way,Ottawa,ON,K2S 0Y2,1380000,4,2.5,Traditions Ii,,6346,2018,,,,Sold,,,https://www.redfin.com/on/ottawa/741-Campolina-Wy-K2S-0Y2/home/148916972,OREB,1342208,Y,Y,45.2421613,-75.908652
PAST SALE,May-31-2023,Single Family Residential,1105 Northgraves Cres,Ottawa,ON,K2M 0C7,841000,3,3.5,Trailwest,,3120,2011,,,,Sold,,,https://www.redfin.com/on/ottawa/1105-Northgraves-Cres-K2M-0C7/home/151114932,OREB,1344164,Y,Y,45.2803209,-75.8731583
PAST SALE,June-17-2023,Single Family Residential,860 Sendero Way,Ottawa,ON,K2S 2W9,1075000,5,3.0,Ottawa,,3277,,,,,Sold,,,https://www.redfin.com/on/ottawa/860-Sendero-Way-Unknown/home/185672960,TREB,X6156668,Y,Y,45.2510819,-75.8994302
PAST SALE,April-3-2023,Single Family Residential,840 Rockson Cres,Ottawa,ON,K2S 0S6,792500,2,3.0,Stittsville,,5250,2014,,,,Sold,,,https://www.redfin.com/on/ottawa/840-Rockson-Cres-K2S-0S6/home/149030806,OREB,1334683,Y,Y,45.2465459,-75.9247878
PAST SALE,May-5-2023,Single Family Residential,217 Horseshoe Cres,Ottawa,ON,K2S 0B8,685000,3,2.5,Jackson Trails,,2710,2007,,,,Sold,,,https://www.redfin.com/on/ottawa/217-Horseshoe-Cres-K2S-0B8/home/149019759,OREB,1338824,Y,Y,45.27579,-75.9311174
PAST SALE,September-14-2023,Single Family Residential,523 Triangle St,Stittsville,ON,K2V 0M7,740200,3,2.5,Bradley Commons,,2601,2021,,,,Sold,,,https://www.redfin.com/on/ottawa/523-Triangle-St-K2S-1B9/home/149976146,OREB,1358743,Y,Y,45.280081,-75.8926371
PAST SALE,July-6-2023,Condo/Co-op,109 Castlefrank Rd,Kanata,ON,K2L 2Y1,420000,3,1.5,Glen Cairn,,,1984,,,437,Sold,,,https://www.redfin.com/on/ottawa/109-Castlefrank-Rd-K2L-2Y1/home/149847763,OREB,1348981,Y,Y,45.2926712,-75.8813241
PAST SALE,May-23-2023,Single Family Residential,88 Rothesay Dr,Ottawa,ON,K2M 2X1,680000,3,1.5,Glen Cairn,,7370,1983,,,,Sold,,,https://www.redfin.com/on/ottawa/88-Rothesay-Dr-K2L-2X1/home/149912800,OREB,1343022,Y,Y,45.2901187,-75.872854
PAST SALE,February-1-2023,Condo/Co-op,63 Hadley Cir,Ottawa,ON,K2H 7Z8,372500,4,2.5,Bells Corners,,,1978,,,653,Sold,,,https://www.redfin.com/on/ottawa/63-Hadley-Cir-K2H-7Z8/home/151048467,OREB,1327117,Y,Y,45.3204365,-75.83137
PAST SALE,July-17-2023,Single Family Residential,55 Beaufort Dr,Ottawa,ON,K2L 2B9,650000,3,2.0,Katimavik/kanata,,7082,1982,,,,Sold,,,https://www.redfin.com/on/ottawa/55-Beaufort-Dr-K2L-2B9/home/149879832,OREB,1351276,Y,Y,45.3111447,-75.8915274
PAST SALE,July-20-2023,Single Family Residential,31 Uxbridge Cres,Kanata,ON,K2L 1P6,670000,3,2.0,Glen Cairn,,5483,1975,,,,Sold,,,https://www.redfin.com/on/ottawa/31-Uxbridge-Cres-K2L-1P6/home/149796098,OREB,1351825,Y,Y,45.2859585,-75.8811197
PAST SALE,January-30-2023,Single Family Residential,338 Kingbrook Dr,Ottawa,ON,K2M 0G3,705000,4,3.5,Bridlewood/kanata,,2879,2013,,,,Sold,,,https://www.redfin.com/on/ottawa/338-Kingbrook-Dr-K2M-0G3/home/151227367,OREB,1326547,Y,Y,45.2857411,-75.8552433
PAST SALE,August-13-2023,Single Family Residential,91 Hemlo Cres,Ottawa,ON,K2T 1E1,726500,3,2.5,Kanata,,2140,1998,,,,Sold,,,https://www.redfin.com/on/ottawa/91-Hemlo-Cres-K2T-1E1/home/149261562,OREB,1355701,Y,Y,45.3120981,-75.9190725
PAST SALE,November-9-2023,Single Family Residential,46 Mckitrick Dr,Ottawa,ON,K2L 1T7,590000,4,1.5,Glencairn,,3492,1977,,,,Sold,,,https://www.redfin.com/on/ottawa/46-McKitrick-Dr-K2L-1T7/home/149892457,OREB,1367649,Y,Y,45.2918119,-75.8857842
PAST SALE,April-8-2023,Single Family Residential,230 Conifer Creek Cir,Ottawa,ON,K2M 0M2,630000,3,2.5,"Emerald Meadows, Trailwest",,1701,2017,,,,Sold,,,https://www.redfin.com/on/ottawa/230-Conifer-Creek-Cir-K2R-1G9/home/151101462,OREB,1336106,Y,Y,45.2775749,-75.8376889
PAST SALE,September-1-2023,Single Family Residential,4 Turnbull Ave,Ottawa,ON,K2L 2M7,727000,3,2.5,Katimavik,,4500,1980,,,,Sold,,,https://www.redfin.com/on/ottawa/4-Turnbull-Ave-K2L-2M7/home/149930409,OREB,1357309,Y,Y,45.2979872,-75.891799
PAST SALE,June-2-2023,Condo/Co-op,165 Salter Cres,Kanata,ON,K2K 1Y9,300000,2,0.5,Beaverbrook,,,1975,,,525,Sold,,,https://www.redfin.com/on/ottawa/165-Salter-Cres-K2K/home/185505403,OREB,1343332,Y,Y,45.3237571,-75.8892398
PAST SALE,August-27-2023,Single Family Residential,39 Silver Horse Cres,Kanata,ON,K2M 2J2,785000,3,2.5,Bridlewood,,3640,1992,,,,Sold,,,https://www.redfin.com/on/ottawa/39-Silver-Horse-Cres-K2M-2J2/home/151199959,OREB,1357274,Y,Y,45.2849401,-75.8587677
PAST SALE,November-10-2023,Single Family Residential,13 Liston Cres,Ottawa,ON,K2L 2W3,590000,3,2.5,Katimavik,,6000,1984,,,,Sold,,,https://www.redfin.com/on/ottawa/13-Liston-Cres-K2L-2W3/home/149920137,OREB,1367182,Y,Y,45.3073208,-75.9003563
PAST SALE,May-24-2023,Condo/Co-op,220 Petrie Lane,Kanata,ON,K2K 1Z5,355000,3,1.5,Beaverbrook,,,1967,,,510,Sold,,,https://www.redfin.com/on/ottawa/220-Petrie-Lane-K2K-1Z5/home/150397141,OREB,1342300,Y,Y,45.3254033,-75.89009
PAST SALE,March-31-2023,Single Family Residential,124 Macassa Cir,Ottawa,ON,K2T 1J9,819000,2,2.5,Heritage Hills,,,2001,,,,Sold,,,https://www.redfin.com/on/ottawa/124-Macassa-Cir-K2T-1J9/home/149269934,OREB,1332257,Y,Y,45.3133171,-75.9174412
PAST SALE,March-12-2023,Single Family Residential,81 Sherring Crt,Ottawa,ON,K2K 2T1,749900,3,2.5,Kanata Lakes,,3867,1997,,,,Sold,,,https://www.redfin.com/on/ottawa/81-Sherring-Crt-K2K-2T1/home/150326410,OREB,1332000,Y,Y,45.321657,-75.9186411
PAST SALE,June-2-2023,Single Family Residential,75 Evergreen Dr,Ottawa,ON,K2H 6C5,640000,3,1.5,Lynwood Village,,14250,1961,,,,Sold,,,https://www.redfin.com/on/ottawa/75-Evergreen-Dr-K2H-6C5/home/150848469,OREB,1342667,Y,Y,45.3201169,-75.8184933
PAST SALE,May-6-2023,Condo/Co-op,1119 Stittsville Main St Unit I,Stittsville,ON,K2S 0C9,390000,2,2.0,Jackson Trails,,,2008,,,324,Sold,,,https://www.redfin.com/on/ottawa/1119-Stittsville-Main-St-K2S-0C9/unit-I/home/185224179,OREB,1338649,Y,Y,45.2729847,-75.9297944
PAST SALE,October-13-2023,Single Family Residential,410 Country Glen Way,Ottawa,ON,K2T 0H9,1010000,3,3.5,Kanata Lakes/arcadia,,3445,2015,,,,Sold,,,https://www.redfin.com/on/ottawa/410-Country-Glen-Way-K2S-1B9/home/149185461,OREB,1362525,Y,Y,45.3039287,-75.933719
PAST SALE,September-6-2023,Condo/Co-op,540 Fenerty Crt #3,Ottawa,ON,K2L 3B1,299900,,1.5,Katimavik,,,1983,,,615,Sold,,,https://www.redfin.com/on/ottawa/540-Fenerty-Crt-K2L-3B1/unit-3/home/149745057,OREB,1358214,Y,Y,45.3081368,-75.8996195
PAST SALE,June-16-2023,Single Family Residential,44 Quinpool Cres,Ottawa,ON,K2H 6J1,830000,3,2.5,Lynwood Village/arbeatha Park,,7370,1961,,,,Sold,,,https://www.redfin.com/on/ottawa/44-Quinpool-Cres-K2H-6J1/home/151003814,OREB,1346584,Y,Y,45.3169564,-75.824253
PAST SALE,April-15-2023,Single Family Residential,24 Mendoza Way,Ottawa,ON,K2S 1B6,830000,4,2.5,Bridlewood Trails,,3175,2022,,,,Sold,,,https://www.redfin.com/on/ottawa/24-Mendoza-Wy-K2S-1B6/home/175393208,OREB,1336550,Y,Y,45.27072,-75.86123
PAST SALE,April-28-2023,Single Family Residential,24 Solaris Dr,Ottawa,ON,K2M 0L6,801000,3,2.5,Monahan Landing,,2787,2015,,,,Sold,,,https://www.redfin.com/on/ottawa/24-Solaris-Dr-K2M-2V9/home/151103223,OREB,1338148,Y,Y,45.278644,-75.8385046
PAST SALE,May-9-2023,Single Family Residential,14 Rein Terr,Ottawa,ON,K2M 2A9,751000,3,2.5,Bridlewood,,4454,1990,,,,Sold,,,https://www.redfin.com/on/ottawa/14-Rein-Terr-K2M-2A9/home/151184123,OREB,1340276,Y,Y,45.2880937,-75.8601189
PAST SALE,April-15-2023,Single Family Residential,2 Forest Heights Ave,Stittsville,ON,K2S 0R4,779000,3,2.5,Stittsville,,6063,1986,,,,Sold,,,https://www.redfin.com/on/ottawa/2-Forest-Heights-Ave-K2S-0R4/home/148949649,OREB,1336906,Y,Y,45.2586518,-75.9284297
